users_id,users_trades_id,users_trades_createdAtDatetime,users_trades_sourceAmount,users_trades_targetAmount,users_trades_tradingFeeAmount,users_trades_pair_id,users_trades_pair_token0_id,users_trades_pair_token0_symbol,users_trades_pair_token1_id,users_trades_pair_token1_symbol
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0x71c5a86f55031c8d85cdd86cd572b5447af994a0d7af496f5c6a38fe94007b0122000000,2024-03-08 00:57:47,309305011,20565978,41215,0x27054b13b1b798b345b591a4d22e6562d47ea75a-0xdac17f958d2ee523a2206206994597c13d831ec7,0x27054b13b1b798b345b591a4d22e6562d47ea75a,AST,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0x6c687543eeb8b72871e271daa4361f4d6752979621f64ca3581049e2d2b75fff59000000,2024-03-07 15:09:23,6821092215,422829371113546474502108,847353449125343636277,0x1294f4183763743c7c9519bec51773fb3acd78fd-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1294f4183763743c7c9519bec51773fb3acd78fd,FI,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xca65d5c795641220b732606e048fc8cd0f348880b0992c78f4b70ba7bcf2cec393000000,2024-03-07 09:46:35,85799242178037435084,371175846976048037950,743839372697491059,0x02f92800f57bcd74066f5709f1daa1a4302df875-0x6b175474e89094c44da98b954eedeac495271d0f,0x02f92800f57bcd74066f5709f1daa1a4302df875,PEAS,0x6b175474e89094c44da98b954eedeac495271d0f,DAI
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xac94d3ebe02ec73c7dc8e403d2f18ede3d8daee6024cf276c58eff467f01c5bd28000000,2024-03-07 06:52:11,193641806527220525134934,200105018,401013,0x7b4328c127b85369d9f82ca0503b000d09cf9180-0xdac17f958d2ee523a2206206994597c13d831ec7,0x7b4328c127b85369d9f82ca0503b000d09cf9180,DC,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xba218a6c56521b39fea8a9101021223d4c03618d43145105ffa3cd547570952072000000,2024-03-07 03:51:11,769154315478841789492,94485813110613264,189350326874977,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xdef1ca1fb7fbcdc777520aa7f396b4e015f497ab,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0xdef1ca1fb7fbcdc777520aa7f396b4e015f497ab,COW
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xce225b6082d60b1c91cc68f92bbd03e18e4ccf1711ec747a57f481e8c213809c87000000,2024-03-06 03:06:11,529545495,399780701363188434969534,801163730186750370681,0x7b4328c127b85369d9f82ca0503b000d09cf9180-0xdac17f958d2ee523a2206206994597c13d831ec7,0x7b4328c127b85369d9f82ca0503b000d09cf9180,DC,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xdd1664eba6375b94a58d16200e1e3c9bfef56320459c286f7ae6a31768dec4488c000000,2024-03-05 16:36:47,4110904822270290178479,3621791896,7258100,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,BNT,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xb5394ff9fa3aab69a647922434e9be4776c74359d7800e60940eb7bb1572aa137e000000,2024-03-05 12:48:35,11103568875234499369267,3324408515,6662142,0xc944e90c64b2c07662a292be6244bdf05cda44a7-0xdac17f958d2ee523a2206206994597c13d831ec7,0xc944e90c64b2c07662a292be6244bdf05cda44a7,GRT,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xb9fc8b571f36b9197635cdbe21de8bc472005eea66167d1fd3c9518213e8cccf45000000,2024-03-05 07:23:23,414655794,305359599830912263922109,611943085833491510866,0x7b4328c127b85369d9f82ca0503b000d09cf9180-0xdac17f958d2ee523a2206206994597c13d831ec7,0x7b4328c127b85369d9f82ca0503b000d09cf9180,DC,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0x459b990c7b1215dd99c0528d9d5aaa816cae9ddce4d63e80dd753abfeadf4e09a3000000,2024-03-05 03:42:11,1500811863,114421633498536274033124,229301870738549647361,0x1294f4183763743c7c9519bec51773fb3acd78fd-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1294f4183763743c7c9519bec51773fb3acd78fd,FI,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xb4dffdf9edf500b8f2b5e418dca21f45ab5e2d668494819c155a6506af6dc8dd15000000,2024-03-05 03:16:47,422767601894126008271327,5464854386,10951612,0x1294f4183763743c7c9519bec51773fb3acd78fd-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1294f4183763743c7c9519bec51773fb3acd78fd,FI,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0x9371640ef17f25d19c884c4b30bf2d93733eeafcc99e8cb5b66053c13e9e679046000000,2024-03-04 20:46:11,685841058,498484105412520344597927,998966143111263215628,0x7b4328c127b85369d9f82ca0503b000d09cf9180-0xdac17f958d2ee523a2206206994597c13d831ec7,0x7b4328c127b85369d9f82ca0503b000d09cf9180,DC,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xf3d3b216f63229e549dee2a9daf15900167d234d52214d0c95ad216065e451a678000000,2024-03-04 16:09:23,1594849579,967593094454358181426,1939064317543803971,0x8a854288a5976036a725879164ca3e91d30c6a1b-0xdac17f958d2ee523a2206206994597c13d831ec7,0x8a854288a5976036a725879164ca3e91d30c6a1b,GET,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0x2954cf7541e8c21913c5de142a12ded8fb7fbadbab44caeba7c2caaa661442509f000000,2024-03-04 14:13:11,1044703256888071496579982,1059778831,2123806,0x7b4328c127b85369d9f82ca0503b000d09cf9180-0xdac17f958d2ee523a2206206994597c13d831ec7,0x7b4328c127b85369d9f82ca0503b000d09cf9180,DC,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xaf622d4743c07541264f2076420a2e92d8d7b8ad78c20e0560534f62890ddd5b98000000,2024-03-04 14:12:23,432198971398138913711902,453086640,907990,0x7b4328c127b85369d9f82ca0503b000d09cf9180-0xdac17f958d2ee523a2206206994597c13d831ec7,0x7b4328c127b85369d9f82ca0503b000d09cf9180,DC,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xb5b8825414957bedbfa54769cf41eca085d83c194a5dd852bc61966a047e067536000000,2024-03-04 04:09:23,792195774,510585047559452339726100,1023216528175255189832,0x7b4328c127b85369d9f82ca0503b000d09cf9180-0xdac17f958d2ee523a2206206994597c13d831ec7,0x7b4328c127b85369d9f82ca0503b000d09cf9180,DC,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0x5d222b71970d22aee45d998b09170515842dbd3d2a273875f7668492abe6702a60000000,2024-03-04 02:06:47,735779615,521492382481705472561522,1045074914792996939002,0x7b4328c127b85369d9f82ca0503b000d09cf9180-0xdac17f958d2ee523a2206206994597c13d831ec7,0x7b4328c127b85369d9f82ca0503b000d09cf9180,DC,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0x46a818755afaddbf88e49a3dc01c7065794c8f6a3bdfd21cce94d2a1d1773409a2000000,2024-03-03 22:03:59,804073188,630311598149273721803289,1263149495289125694997,0x7b4328c127b85369d9f82ca0503b000d09cf9180-0xdac17f958d2ee523a2206206994597c13d831ec7,0x7b4328c127b85369d9f82ca0503b000d09cf9180,DC,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xb4d22326dc4b4e62b617cfdd1180a7bbbe1c99f20fc5fac5f2f720953c496e7c5f000000,2024-03-03 13:28:11,123151051219131496383564,1689090719,3384952,0x1294f4183763743c7c9519bec51773fb3acd78fd-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1294f4183763743c7c9519bec51773fb3acd78fd,FI,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0x7025cea20e6030bda38ccdb1e2a304a0faf20e9fa1a6305931ac2d396d6d562e7d000000,2024-03-02 22:47:59,104332444994973524900268,1537667098,3081498,0x1294f4183763743c7c9519bec51773fb3acd78fd-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1294f4183763743c7c9519bec51773fb3acd78fd,FI,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0x01d7b330397370e112f9d1c56eee2bb4ad06399f67830bf7b6f4d8e9ae08ee8d4e000000,2024-03-02 14:04:23,57221420326661779130493,862377314,1728212,0x1294f4183763743c7c9519bec51773fb3acd78fd-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1294f4183763743c7c9519bec51773fb3acd78fd,FI,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0x388414abf354d343ec3b34f8a339d8723b53023092caf0fc84bb497169374c6a2d000000,2024-03-02 08:25:11,124195434989007692658745,2014561961,4037199,0x1294f4183763743c7c9519bec51773fb3acd78fd-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1294f4183763743c7c9519bec51773fb3acd78fd,FI,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xc6b088c38ce380878c747a7356ff187707cee5640a9ca7a3cae59c5f3e29f12f66000000,2024-03-01 22:29:11,708551221,616239076991341683809538,1234948050082849065751,0x7b4328c127b85369d9f82ca0503b000d09cf9180-0xdac17f958d2ee523a2206206994597c13d831ec7,0x7b4328c127b85369d9f82ca0503b000d09cf9180,DC,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xf4ddf978a1391be446397e50447f08247467df9c2fcf62bbcdb4c59b782df72961000000,2024-03-01 15:31:59,1265662233422154999396,179306366659235195,359331396110692,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xdef1ca1fb7fbcdc777520aa7f396b4e015f497ab,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0xdef1ca1fb7fbcdc777520aa7f396b4e015f497ab,COW
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0x5c841ad835646675bc836e69d4dc0b0d8e6b8e8ef81b968a75bec547d2048ca930000000,2024-03-01 13:58:35,459400417351326372449464,7809194058,15649688,0x1294f4183763743c7c9519bec51773fb3acd78fd-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1294f4183763743c7c9519bec51773fb3acd78fd,FI,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xcaee8ffe937c44a14681c7fbd5f6c9f2dbc881f68a58cc02640497771a20c8e29a000000,2024-02-29 19:08:23,113229617456489675245,562907125236607188286,1128070391255725829,0x02f92800f57bcd74066f5709f1daa1a4302df875-0x6b175474e89094c44da98b954eedeac495271d0f,0x02f92800f57bcd74066f5709f1daa1a4302df875,PEAS,0x6b175474e89094c44da98b954eedeac495271d0f,DAI
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xebb057bf86c77da1f57e217e8b9a1d1fcda981ccb498cd71283af2c613f3b53885000000,2024-02-28 05:59:23,71594160472638308082,408016896254533004846,817669130770607225,0x02f92800f57bcd74066f5709f1daa1a4302df875-0x6b175474e89094c44da98b954eedeac495271d0f,0x02f92800f57bcd74066f5709f1daa1a4302df875,PEAS,0x6b175474e89094c44da98b954eedeac495271d0f,DAI
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xb177b9a5207b06c27f01ae934aa541d7daa1eb2dab4dc21bcf6c7d513e206f535c000000,2024-02-27 22:44:35,306635323,408029403138,817694195,0x72e4f9f808c49a2a61de9c5896298920dc4eeea9-0xdac17f958d2ee523a2206206994597c13d831ec7,0x72e4f9f808c49a2a61de9c5896298920dc4eeea9,BITCOIN,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0x60cfbdc7c1782ac8e52acab001c5ec0a051598ba82cd7089b361e793d4bd856a88000000,2024-02-27 16:47:23,458424946852882554429,78740501237484794585,157796595666302194,0x02f92800f57bcd74066f5709f1daa1a4302df875-0x6b175474e89094c44da98b954eedeac495271d0f,0x02f92800f57bcd74066f5709f1daa1a4302df875,PEAS,0x6b175474e89094c44da98b954eedeac495271d0f,DAI
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0x39e89a3475842569594da318aff9441413ffdd5fc5861da615069f14c8b46b9417010000,2024-02-27 08:48:47,321637741,21029940123548114868851,42144168584264759257,0x1294f4183763743c7c9519bec51773fb3acd78fd-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1294f4183763743c7c9519bec51773fb3acd78fd,FI,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xfc821e87a3b0f6874b7ebb3d8110df847455130744eb45a0278591802ca401b94b000000,2024-02-26 17:42:35,1525780470,880190120843924603283576281,1763908057803456118804763,0x6982508145454ce325ddbe47a25d4ec3d2311933-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x6982508145454ce325ddbe47a25d4ec3d2311933,PEPE,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0x615d18a3f6e8ca64ac4ce2c7f4f98df965b6351888f893a2610f57145ed61c32a0000000,2024-02-26 11:07:35,1505274704,1001377406401934588820588963,2006768349502874927496171,0x6982508145454ce325ddbe47a25d4ec3d2311933-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x6982508145454ce325ddbe47a25d4ec3d2311933,PEPE,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xa87158e2af497d8c0ba903d7e56418c1d39c654054a4709cec1ff761b2a2b27c91000000,2024-02-26 05:08:59,743502178938733293311,85665297093649972136,171673942071442830,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0-0x853d955acef822db058eb8505911ed77f175b99e,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,FXS,0x853d955acef822db058eb8505911ed77f175b99e,FRAX
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xca01ddfb38977296338e0cb24a50df36ed21c01cc5a493ab06005b599e82ee3059000000,2024-02-25 14:57:47,583436233235597720895588,482189561,966312,0x7b4328c127b85369d9f82ca0503b000d09cf9180-0xdac17f958d2ee523a2206206994597c13d831ec7,0x7b4328c127b85369d9f82ca0503b000d09cf9180,DC,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xd7cdfbd6f5160d8b1b2466bc8862bc201e5b6c86dba01c0f08ae147e0a12548b4f000000,2024-02-25 09:18:23,2564010019,171262083797770055344152,343210588773086283255,0x1294f4183763743c7c9519bec51773fb3acd78fd-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1294f4183763743c7c9519bec51773fb3acd78fd,FI,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0x67984e791c67e34f6681a224d154e186b6cbbbe308a820daf050a66fdcb3c35a25000000,2024-02-25 09:10:59,8061524999,555182249906339691643733,1112589679171021426140,0x1294f4183763743c7c9519bec51773fb3acd78fd-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1294f4183763743c7c9519bec51773fb3acd78fd,FI,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xc740159296d43166c35a95ee422bee9503854631e91d59cf3bd45ec5ffcf739624000000,2024-02-25 01:33:23,375716405360686629952961,4767690310,9554490,0x1294f4183763743c7c9519bec51773fb3acd78fd-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1294f4183763743c7c9519bec51773fb3acd78fd,FI,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xdb9cd96f7bdcfd6f59e3d03077dac0f578f62f6c2cc518bc9827f009862cad6e1b000000,2024-02-25 01:23:35,119559909839933325014321,1567785777,3141856,0x1294f4183763743c7c9519bec51773fb3acd78fd-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1294f4183763743c7c9519bec51773fb3acd78fd,FI,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xd0e7de3f2cf5fd28ee322b21f4afe14d0e592d2b1ce94f34e53b7ba74f0be35f21000000,2024-02-25 01:23:11,96902700345585312536181,1321464541,2648226,0x1294f4183763743c7c9519bec51773fb3acd78fd-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1294f4183763743c7c9519bec51773fb3acd78fd,FI,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0x8835733b4144eedee7ded32b58f3d4e6589478ca0446133ece652093e4e7d6a004000000,2024-02-25 01:22:47,140167951749590458043045,1913184329,3834037,0x1294f4183763743c7c9519bec51773fb3acd78fd-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1294f4183763743c7c9519bec51773fb3acd78fd,FI,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0x13a75e5ed8d0a51d0b0c748aa1fa37618e23b56f0cde52233e742c4601afb3c716000000,2024-02-24 14:26:47,932967778,829645687693569493769206,1662616608604347682905,0x7b4328c127b85369d9f82ca0503b000d09cf9180-0xdac17f958d2ee523a2206206994597c13d831ec7,0x7b4328c127b85369d9f82ca0503b000d09cf9180,DC,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0x3a5224cc5bc5f84f2b21a56293b7b50f138e94d777f7d8307f6c8323ef584a0073000000,2024-02-24 00:02:59,403685062640922977949,380791769863552925139,763109759245597045,0x62b9c7356a2dc64a1969e19c23e4f579f9810aa7-0xd533a949740bb3306d119cc777fa900ba034cd52,0x62b9c7356a2dc64a1969e19c23e4f579f9810aa7,cvxCRV,0xd533a949740bb3306d119cc777fa900ba034cd52,CRV
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0x48cc839e5a5f8f65e81a2c28fff1a3527efc72e28c953cc324297d4fdb15f6060e010000,2024-02-23 12:39:11,1445144691779208883098,1155733940,2316101,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,BNT,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xf8db3c8dbf998db5da7cf5557f22d57af9cb40280f2ee5e2ffab2e9d45eadd97be000000,2024-02-23 10:37:23,3332417947,11444436032711545625215,22934741548520131514,0xc944e90c64b2c07662a292be6244bdf05cda44a7-0xdac17f958d2ee523a2206206994597c13d831ec7,0xc944e90c64b2c07662a292be6244bdf05cda44a7,GRT,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xbd88997735316e7d24991e927691d3df0fb181cdb96732d3afe864f28a1daf9c7b000000,2024-02-23 02:02:23,450949070776493764879,87647577059460323417,175646447012946540,0x02f92800f57bcd74066f5709f1daa1a4302df875-0x6b175474e89094c44da98b954eedeac495271d0f,0x02f92800f57bcd74066f5709f1daa1a4302df875,PEAS,0x6b175474e89094c44da98b954eedeac495271d0f,DAI
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xcd834a7a92122db7069953edb1354b55753d8b0f8f74c2a04e7262ff85fde18e5f000000,2024-02-23 00:45:23,535664961402468277289675,404670230,810963,0x7b4328c127b85369d9f82ca0503b000d09cf9180-0xdac17f958d2ee523a2206206994597c13d831ec7,0x7b4328c127b85369d9f82ca0503b000d09cf9180,DC,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xa34ff471f25f27bb307c2cd4411d06da8438e536c323aa00081a8e1f5eb58a38a1000000,2024-02-21 19:40:23,922222973,65292982618635895962309,130847660558388569063,0x1294f4183763743c7c9519bec51773fb3acd78fd-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1294f4183763743c7c9519bec51773fb3acd78fd,FI,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0x70c9cecded0eacdf5210c34d051c7d57ecb625c4539482715fb9cd91f1b46991b5010000,2024-02-20 12:58:59,1533511953646438228761,1221112787,2447120,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,BNT,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xf45c8957b99cbe38cdfecfe52be5ef9039ef27b4ff3193aacc5d184a947f4911f0000000,2024-02-20 11:54:11,1339022597827806620938,320773352182368061,642832369102943,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c-0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,BNT,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,wstETH
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xf1cb0a75d50dd28fe6d974eb7c3c7414900f296873d0904f5181e94e16c47eaa34000000,2024-02-20 01:22:47,506490580633285695602488,412705026,827065,0x7b4328c127b85369d9f82ca0503b000d09cf9180-0xdac17f958d2ee523a2206206994597c13d831ec7,0x7b4328c127b85369d9f82ca0503b000d09cf9180,DC,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0x93ee1aee30ba895e14104694837c240e6ee8bb7fac00d6a1258dad4c2be4715b35000000,2024-02-19 01:46:11,618062157,527281616107810763953335,1056676585386394316540,0x7b4328c127b85369d9f82ca0503b000d09cf9180-0xdac17f958d2ee523a2206206994597c13d831ec7,0x7b4328c127b85369d9f82ca0503b000d09cf9180,DC,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0x0e6ba1114779af717eed5a2d01422830dd51612a85b3292a67ad29827da802968d000000,2024-02-18 23:10:35,877487856504711305489,217889587496268684,436652479952443,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c-0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,BNT,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,wstETH
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xab8e186c93ab8d0d8924464782d442cd03f1c24b5a21630ff4f27d4e33ca6e6e3d000000,2024-02-18 22:48:23,407044754,374993696458988674682362,751490373665307965296,0x7b4328c127b85369d9f82ca0503b000d09cf9180-0xdac17f958d2ee523a2206206994597c13d831ec7,0x7b4328c127b85369d9f82ca0503b000d09cf9180,DC,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0x60506c2cc2dcfe42e08effcbb92fb9e451fc616159c8469eaca9d1541d7e435792000000,2024-02-18 20:28:23,73262735512440266302,360596841281305440729,722638960483578038,0x02f92800f57bcd74066f5709f1daa1a4302df875-0x6b175474e89094c44da98b954eedeac495271d0f,0x02f92800f57bcd74066f5709f1daa1a4302df875,PEAS,0x6b175474e89094c44da98b954eedeac495271d0f,DAI
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0x010f6136de6488ae8888785603ba250ec5fe2b82a3a3c0f22bae9784092f334870000000,2024-02-18 17:55:59,44790965092784912751,240239198820169544513,481441280200740571,0x02f92800f57bcd74066f5709f1daa1a4302df875-0x6b175474e89094c44da98b954eedeac495271d0f,0x02f92800f57bcd74066f5709f1daa1a4302df875,PEAS,0x6b175474e89094c44da98b954eedeac495271d0f,DAI
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xa650b0022b3a75ee7a25df75d2f5341d7e353e911454339360d95f5182e8028c30000000,2024-02-18 17:27:11,107518213723408094365,17665582654653023291,35401969247801650,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b-0xd533a949740bb3306d119cc777fa900ba034cd52,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,CVX,0xd533a949740bb3306d119cc777fa900ba034cd52,CRV
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0x00c4a4bb555bbd6747a0f4cd9741ff7a47bba5beaa6f038ffeac167f1f94b24e60000000,2024-02-14 18:33:47,1224032598,83766240682633570933446,167868217800868879627,0x1294f4183763743c7c9519bec51773fb3acd78fd-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1294f4183763743c7c9519bec51773fb3acd78fd,FI,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22,0xc9519ab2af31bc37ced203f493e2e41ee2f69a07f186c463c0e5970f0ecd430947000000,2024-02-14 18:22:35,101356845564101714325477,1387147560,2779855,0x1294f4183763743c7c9519bec51773fb3acd78fd-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1294f4183763743c7c9519bec51773fb3acd78fd,FI,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC
